['perspective_score', 'stanford_polite']
awesome/awesomeWM/1170 0
lsyncd/axkibe/210 0
lsyncd/axkibe/209 0
lsyncd/axkibe/203 0
koreader/koreader/3951 0
kali-nethunter/offensive-security/999 0
awesome/awesomeWM/1168 0
lsyncd/axkibe/208 0
koreader/koreader/3950 0
awesome/awesomeWM/1167 0
kali-nethunter/offensive-security/998 0
awesome/awesomeWM/1886 0
awesome/awesomeWM/1885 0
kali-nethunter/offensive-security/997 0
awesome/awesomeWM/1169 0
awesome/awesomeWM/221 0
kali-nethunter/offensive-security/992 0
awesome/awesomeWM/1160 0
kali-nethunter/offensive-security/461 0
lsyncd/axkibe/199 0
awesome/awesomeWM/1877 0
awesome/awesomeWM/224 0
awesome/awesomeWM/1155 0
awesome/awesomeWM/1876 0
kali-nethunter/offensive-security/460 0
lsyncd/axkibe/198 0
awesome/awesomeWM/1154 0
kali-nethunter/offensive-security/459 0
awesome/awesomeWM/1153 0
koreader/koreader/3944 0
lsyncd/axkibe/197 0
awesome/awesomeWM/223 0
awesome/awesomeWM/1152 0
kali-nethunter/offensive-security/458 0
lsyncd/axkibe/196 0
awesome/awesomeWM/222 0
awesome/awesomeWM/1151 0
awesome/awesomeWM/225 0
awesome/awesomeWM/1878 0
lsyncd/axkibe/200 0
kali-nethunter/offensive-security/462 0
kali-nethunter/offensive-security/465 0
lsyncd/axkibe/202 0
awesome/awesomeWM/1881 0
kali-nethunter/offensive-security/991 0
awesome/awesomeWM/1159 0
awesome/awesomeWM/1880 0
koreader/koreader/4967 0
koreader/koreader/3946 0
kali-nethunter/offensive-security/464 0
koreader/koreader/4970 0
lsyncd/axkibe/201 0
koreader/koreader/4961 0
kali-nethunter/offensive-security/463 0
koreader/koreader/3945 0
awesome/awesomeWM/226 0
koreader/koreader/4960 0
awesome/awesomeWM/1879 0
awesome/awesomeWM/1157 0
koreader/koreader/4958 0
awesome/awesomeWM/1156 0
awesome/awesomeWM/1158 0
kali-nethunter/offensive-security/487 0
kali-nethunter/offensive-security/397 0
awesome/awesomeWM/1814 0
awesome/awesomeWM/1000 0
koreader/koreader/4809 0
fast-neural-style/jcjohnson/158 0
awesome/awesomeWM/999 0
koreader/koreader/3008 0
kali-nethunter/offensive-security/299 0
koreader/koreader/4808 0
fast-neural-style/jcjohnson/157 0
awesome/awesomeWM/114 0
koreader/koreader/4806 0
kali-nethunter/offensive-security/899 0
fast-neural-style/jcjohnson/156 0
awesome/awesomeWM/113 0
koreader/koreader/4802 0
koreader/koreader/3007 0
kali-nethunter/offensive-security/898 0
fast-neural-style/jcjohnson/155 0
koreader/koreader/4796 0
awesome/awesomeWM/112 0
koreader/koreader/4810 0
kali-nethunter/offensive-security/897 0
fast-neural-style/jcjohnson/159 0
koreader/koreader/4811 0
kali-nethunter/offensive-security/339 0
awesome/awesomeWM/118 0
kali-nethunter/offensive-security/338 0
fast-neural-style/jcjohnson/162 0
koreader/koreader/4814 0
kali-nethunter/offensive-security/900 0
koreader/koreader/3012 0
kali-nethunter/offensive-security/337 0
fast-neural-style/jcjohnson/161 0
awesome/awesomeWM/117 0
koreader/koreader/4813 0
koreader/koreader/3010 0
kali-nethunter/offensive-security/336 0
awesome/awesomeWM/116 0
fast-neural-style/jcjohnson/160 0
koreader/koreader/4812 0
koreader/koreader/3009 0
awesome/awesomeWM/115 0
kali-nethunter/offensive-security/301 0
kali-nethunter/offensive-security/300 0
fast-neural-style/jcjohnson/154 0
koreader/koreader/3006 0
awesome/awesomeWM/998 0
awesome/awesomeWM/993 0
fast-neural-style/jcjohnson/150 0
awesome/awesomeWM/108 0
kali-nethunter/offensive-security/293 0
fast-neural-style/jcjohnson/149 0
awesome/awesomeWM/992 0
kali-nethunter/offensive-security/889 0
koreader/koreader/3001 0
awesome/awesomeWM/991 0
kali-nethunter/offensive-security/292 0
kali-nethunter/offensive-security/887 0
koreader/koreader/3000 0
kali-nethunter/offensive-security/886 0
awesome/awesomeWM/987 0
awesome/awesomeWM/986 0
kali-nethunter/offensive-security/291 0
fast-neural-style/jcjohnson/148 0
kali-nethunter/offensive-security/885 0
fast-neural-style/jcjohnson/147 0
kali-nethunter/offensive-security/890 0
awesome/awesomeWM/994 0
kali-nethunter/offensive-security/891 0
awesome/awesomeWM/995 0
fast-neural-style/jcjohnson/153 0
kali-nethunter/offensive-security/297 0
kali-nethunter/offensive-security/896 0
awesome/awesomeWM/111 0
kali-nethunter/offensive-security/296 0
koreader/koreader/3005 0
kali-nethunter/offensive-security/895 0
awesome/awesomeWM/110 0
kali-nethunter/offensive-security/894 0
kali-nethunter/offensive-security/901 0
kali-nethunter/offensive-security/295 0
awesome/awesomeWM/997 0
kali-nethunter/offensive-security/294 0
koreader/koreader/3004 0
awesome/awesomeWM/996 0
fast-neural-style/jcjohnson/152 0
awesome/awesomeWM/109 0
kali-nethunter/offensive-security/892 0
koreader/koreader/3002 0
fast-neural-style/jcjohnson/151 0
kali-nethunter/offensive-security/893 0
fast-neural-style/jcjohnson/163 0
awesome/awesomeWM/121 0
awesome/awesomeWM/1001 0
kali-nethunter/offensive-security/351 0
awesome/awesomeWM/1014 0
awesome/awesomeWM/130 0
koreader/koreader/3849 0
koreader/koreader/3019 0
awesome/awesomeWM/1013 0
koreader/koreader/4825 0
kali-nethunter/offensive-security/906 0
awesome/awesomeWM/1012 0
fast-neural-style/jcjohnson/180 0
awesome/awesomeWM/1011 0
kali-nethunter/offensive-security/905 0
koreader/koreader/4824 0
fast-neural-style/jcjohnson/179 0
koreader/koreader/4823 0
koreader/koreader/3848 0
koreader/koreader/3018 0
kali-nethunter/offensive-security/350 0
fast-neural-style/jcjohnson/178 0
kali-nethunter/offensive-security/907 0
koreader/koreader/3850 0
koreader/koreader/3020 0
awesome/awesomeWM/131 0
koreader/koreader/3022 0
koreader/koreader/4829 0
lsyncd/axkibe/2 0
awesome/awesomeWM/1016 0
kali-nethunter/offensive-security/354 0
koreader/koreader/4828 0
kali-nethunter/offensive-security/911 0
lsyncd/axkibe/1 0
awesome/awesomeWM/1015 0
kali-nethunter/offensive-security/904 0
koreader/koreader/4827 0
awesome/awesomeWM/133 0
kali-nethunter/offensive-security/910 0
koreader/koreader/4826 0
koreader/koreader/3021 0
koreader/koreader/3852 0
kali-nethunter/offensive-security/909 0
koreader/koreader/3851 0
kali-nethunter/offensive-security/352 0
kali-nethunter/offensive-security/908 0
kali-nethunter/offensive-security/353 0
kali-nethunter/offensive-security/884 0
